id,v,Longitude,Latitude,rIn,EeVVib,EeVRot,DeltaEintDiss,OriginalLevel
243,3,-3.900000e+01,-4.273397e+01,2.073966e+00,5.724673e-01,2.671817e-01,-4.299628e+00,243
244,2,-5.100000e+01,-4.270485e+01,2.110854e+00,3.848158e-01,4.577460e-01,-4.334520e+00,244
245,4,-2.200000e+01,-4.270054e+01,2.042791e+00,7.570117e-01,8.598117e-02,-4.275321e+00,245
246,0,-6.900000e+01,-4.266348e+01,2.225927e+00,0.000000e+00,8.466982e-01,-4.418950e+00,246
247,4,-2.300000e+01,-4.262252e+01,2.043094e+00,7.570117e-01,9.378240e-02,-4.268217e+00,247
248,1,-6.100000e+01,-4.261258e+01,2.157347e+00,1.940088e-01,6.577796e-01,-4.370319e+00,248
249,3,-4.000000e+01,-4.259774e+01,2.074504e+00,5.724673e-01,2.808047e-01,-4.287983e+00,249
250,4,-2.400000e+01,-4.254115e+01,2.043410e+00,7.570117e-01,1.019201e-01,-4.260834e+00,250
251,2,-5.200000e+01,-4.252705e+01,2.111572e+00,3.848158e-01,4.755254e-01,-4.320777e+00,251
252,3,-4.100000e+01,-4.245819e+01,2.075056e+00,5.724673e-01,2.947603e-01,-4.276129e+00,252
253,4,-2.500000e+01,-4.245641e+01,2.043739e+00,7.570117e-01,1.103939e-01,-4.253174e+00,253
254,0,-7.000000e+01,-4.242219e+01,2.226973e+00,0.000000e+00,8.708270e-01,-4.400742e+00,254
255,1,-6.200000e+01,-4.239980e+01,2.158231e+00,1.940088e-01,6.790574e-01,-4.354115e+00,255
256,4,-2.600000e+01,-4.236831e+01,2.044082e+00,7.570117e-01,1.192035e-01,-4.245238e+00,256
257,2,-5.300000e+01,-4.234597e+01,2.112304e+00,3.848158e-01,4.936334e-01,-4.306809e+00,257
258,3,-4.200000e+01,-4.231531e+01,2.075622e+00,5.724673e-01,3.090479e-01,-4.264098e+00,258
259,4,-2.700000e+01,-4.227686e+01,2.044438e+00,7.570117e-01,1.283485e-01,-4.237030e+00,259
260,1,-6.300000e+01,-4.218378e+01,2.159130e+00,1.940088e-01,7.006596e-01,-4.337692e+00,260
261,4,-2.800000e+01,-4.218206e+01,2.044807e+00,7.570117e-01,1.378285e-01,-4.228551e+00,261
262,0,-7.100000e+01,-4.217770e+01,2.228036e+00,0.000000e+00,8.952767e-01,-4.382320e+00,262
263,3,-4.300000e+01,-4.216912e+01,2.076202e+00,5.724673e-01,3.236669e-01,-4.252514e+00,263
264,2,-5.400000e+01,-4.216161e+01,2.113051e+00,3.848158e-01,5.120692e-01,-4.292616e+00,264
265,4,-2.900000e+01,-4.208392e+01,2.045190e+00,7.570117e-01,1.476431e-01,-4.219803e+00,265
266,3,-4.400000e+01,-4.201962e+01,2.076796e+00,5.724673e-01,3.386167e-01,-4.240721e+00,266
267,4,-3.000000e+01,-4.198243e+01,2.045586e+00,7.570117e-01,1.577919e-01,-4.210789e+00,267
268,2,-5.500000e+01,-4.197398e+01,2.113812e+00,3.848158e-01,5.308321e-01,-4.278200e+00,268
269,1,-6.400000e+01,-4.196452e+01,2.160045e+00,1.940088e-01,7.225853e-01,-4.321050e+00,269
270,0,-7.200000e+01,-4.193000e+01,2.229115e+00,0.000000e+00,9.200461e-01,-4.363686e+00,270
271,4,-3.100000e+01,-4.187760e+01,2.045996e+00,7.570117e-01,1.682744e-01,-4.201512e+00,271
272,3,-4.500000e+01,-4.186682e+01,2.077404e+00,5.724673e-01,3.538967e-01,-4.228720e+00,272
273,2,-5.600000e+01,-4.178309e+01,2.114589e+00,3.848158e-01,5.499212e-01,-4.263562e+00,273
274,4,-3.200000e+01,-4.176945e+01,2.046419e+00,7.570117e-01,1.790902e-01,-4.191973e+00,274
275,5,-0.000000e+00,-4.174548e+01,2.018845e+00,9.384983e-01,0.000000e+00,-4.174548e+00,275
276,5,-1.000000e+00,-4.174211e+01,2.018858e+00,9.384983e-01,3.366000e-04,-4.174213e+00,276
277,1,-6.500000e+01,-4.174204e+01,2.160976e+00,1.940088e-01,7.448335e-01,-4.304191e+00,277
278,5,-2.000000e+00,-4.173539e+01,2.018884e+00,9.384983e-01,1.009500e-03,-4.173547e+00,278
279,5,-3.000000e+00,-4.172529e+01,2.018923e+00,9.384983e-01,2.019000e-03,-4.172552e+00,279
280,5,-4.000000e+00,-4.171183e+01,2.018975e+00,9.384983e-01,3.364900e-03,-4.171232e+00,280
281,3,-4.600000e+01,-4.171073e+01,2.078026e+00,5.724673e-01,3.695061e-01,-4.216506e+00,281
282,5,-5.000000e+00,-4.169501e+01,2.019040e+00,9.384983e-01,5.047200e-03,-4.169589e+00,282
283,0,-7.300000e+01,-4.167912e+01,2.230211e+00,0.000000e+00,9.451345e-01,-4.344841e+00,283
284,5,-6.000000e+00,-4.167482e+01,2.019118e+00,9.384983e-01,7.065700e-03,-4.167627e+00,284
285,4,-3.300000e+01,-4.165796e+01,2.046856e+00,7.570117e-01,1.902388e-01,-4.182176e+00,285
286,5,-7.000000e+00,-4.165128e+01,2.019209e+00,9.384983e-01,9.420500e-03,-4.165348e+00,286
287,5,-8.000000e+00,-4.162437e+01,2.019312e+00,9.384983e-01,1.211140e-02,-4.162754e+00,287
288,5,-9.000000e+00,-4.159410e+01,2.019429e+00,9.384983e-01,1.513830e-02,-4.159849e+00,288
289,2,-5.700000e+01,-4.158895e+01,2.115380e+00,3.848158e-01,5.693358e-01,-4.248701e+00,289
290,5,-1.000000e+01,-4.156047e+01,2.019559e+00,9.384983e-01,1.850100e-02,-4.156634e+00,290
291,3,-4.700000e+01,-4.155135e+01,2.078662e+00,5.724673e-01,3.854445e-01,-4.204074e+00,291
292,4,-3.400000e+01,-4.154315e+01,2.047306e+00,7.570117e-01,2.017198e-01,-4.172124e+00,292
293,5,-1.100000e+01,-4.152349e+01,2.019702e+00,9.384983e-01,2.219940e-02,-4.153113e+00,293
294,1,-6.600000e+01,-4.151634e+01,2.161922e+00,1.940088e-01,7.674033e-01,-4.287116e+00,294
295,5,-1.200000e+01,-4.148315e+01,2.019858e+00,9.384983e-01,2.623340e-02,-4.149287e+00,295
296,5,-1.300000e+01,-4.143945e+01,2.020027e+00,9.384983e-01,3.060280e-02,-4.145159e+00,296
297,0,-7.400000e+01,-4.142506e+01,2.231324e+00,0.000000e+00,9.705406e-01,-4.325786e+00,297
298,4,-3.500000e+01,-4.142502e+01,2.047770e+00,7.570117e-01,2.135327e-01,-4.161820e+00,298
299,5,-1.400000e+01,-4.139241e+01,2.020209e+00,9.384983e-01,3.530740e-02,-4.140733e+00,299
300,2,-5.800000e+01,-4.139156e+01,2.116186e+00,3.848158e-01,5.890750e-01,-4.233620e+00,300
301,3,-4.800000e+01,-4.138868e+01,2.079312e+00,5.724673e-01,4.017110e-01,-4.191423e+00,301
302,5,-1.500000e+01,-4.134201e+01,2.020404e+00,9.384983e-01,4.034700e-02,-4.136009e+00,302
303,4,-3.600000e+01,-4.130358e+01,2.048247e+00,7.570117e-01,2.256770e-01,-4.151267e+00,303
304,5,-1.600000e+01,-4.128827e+01,2.020612e+00,9.384983e-01,4.572130e-02,-4.130991e+00,304
305,1,-6.700000e+01,-4.128744e+01,2.162883e+00,1.940088e-01,7.902938e-01,-4.269825e+00,305
306,5,-1.700000e+01,-4.123118e+01,2.020833e+00,9.384983e-01,5.143020e-02,-4.125680e+00,306
307,3,-4.900000e+01,-4.122274e+01,2.079976e+00,5.724673e-01,4.183049e-01,-4.178551e+00,307
308,2,-5.900000e+01,-4.119092e+01,2.117007e+00,3.848158e-01,6.091381e-01,-4.218318e+00,308
309,4,-3.700000e+01,-4.117883e+01,2.048738e+00,7.570117e-01,2.381521e-01,-4.140471e+00,309
310,5,-1.800000e+01,-4.117075e+01,2.021067e+00,9.384983e-01,5.747340e-02,-4.120080e+00,310
311,0,-7.500000e+01,-4.116783e+01,2.232453e+00,0.000000e+00,9.962635e-01,-4.306525e+00,311
312,5,-1.900000e+01,-4.110697e+01,2.021315e+00,9.384983e-01,6.385070e-02,-4.114193e+00,312
313,1,-6.800000e+01,-4.105534e+01,2.163861e+00,1.940088e-01,8.135041e-01,-4.252322e+00,313
314,3,-5.000000e+01,-4.105353e+01,2.080655e+00,5.724673e-01,4.352257e-01,-4.165457e+00,314
315,4,-3.800000e+01,-4.105077e+01,2.049243e+00,7.570117e-01,2.509575e-01,-4.129438e+00,315
316,5,-2.000000e+01,-4.103986e+01,2.021575e+00,9.384983e-01,7.056170e-02,-4.108021e+00,316
317,2,-6.000000e+01,-4.098707e+01,2.117843e+00,3.848158e-01,6.295240e-01,-4.202798e+00,317
318,5,-2.100000e+01,-4.096942e+01,2.021849e+00,9.384983e-01,7.760620e-02,-4.101566e+00,318
319,4,-3.900000e+01,-4.091942e+01,2.049761e+00,7.570117e-01,2.640927e-01,-4.118173e+00,319
320,0,-7.600000e+01,-4.090744e+01,2.233600e+00,0.000000e+00,1.022302e+00,-4.287056e+00,320
321,5,-2.200000e+01,-4.089564e+01,2.022135e+00,9.384983e-01,8.498390e-02,-4.094831e+00,321
322,3,-5.100000e+01,-4.088107e+01,2.081348e+00,5.724673e-01,4.524725e-01,-4.152142e+00,322
323,1,-6.900000e+01,-4.082005e+01,2.164854e+00,1.940088e-01,8.370331e-01,-4.234606e+00,323
324,5,-2.300000e+01,-4.081854e+01,2.022435e+00,9.384983e-01,9.269440e-02,-4.087818e+00,324
325,4,-4.000000e+01,-4.078478e+01,2.050292e+00,7.570117e-01,2.775570e-01,-4.106687e+00,325
326,2,-6.100000e+01,-4.077998e+01,2.118693e+00,3.848158e-01,6.502321e-01,-4.187060e+00,326
327,5,-2.400000e+01,-4.073811e+01,2.022748e+00,9.384983e-01,1.007374e-01,-4.080530e+00,327
328,3,-5.200000e+01,-4.070534e+01,2.082055e+00,5.724673e-01,4.700446e-01,-4.138606e+00,328
329,5,-2.500000e+01,-4.065435e+01,2.023074e+00,9.384983e-01,1.091127e-01,-4.072968e+00,329
330,4,-4.100000e+01,-4.064685e+01,2.050838e+00,7.570117e-01,2.913501e-01,-4.094995e+00,330
331,0,-7.700000e+01,-4.064391e+01,2.234763e+00,0.000000e+00,1.048655e+00,-4.267383e+00,331
332,1,-7.000000e+01,-4.058158e+01,2.165863e+00,1.940088e-01,8.608799e-01,-4.216680e+00,332
333,2,-6.200000e+01,-4.056969e+01,2.119559e+00,3.848158e-01,6.712613e-01,-4.171104e+00,333
334,5,-2.600000e+01,-4.056728e+01,2.023414e+00,9.384983e-01,1.178197e-01,-4.065135e+00,334
335,3,-5.300000e+01,-4.052638e+01,2.082776e+00,5.724673e-01,4.879412e-01,-4.124849e+00,335
336,4,-4.200000e+01,-4.050564e+01,2.051398e+00,7.570117e-01,3.054711e-01,-4.083130e+00,336
337,5,-2.700000e+01,-4.047690e+01,2.023767e+00,9.384983e-01,1.268582e-01,-4.057033e+00,337
338,5,-2.800000e+01,-4.038320e+01,2.024132e+00,9.384983e-01,1.362278e-01,-4.048665e+00,338
339,0,-7.800000e+01,-4.037725e+01,2.235944e+00,0.000000e+00,1.075322e+00,-4.247506e+00,339
340,4,-4.300000e+01,-4.036115e+01,2.051971e+00,7.570117e-01,3.199196e-01,-4.071717e+00,340
341,2,-6.300000e+01,-4.035620e+01,2.120440e+00,3.848158e-01,6.926109e-01,-4.154933e+00,341
342,3,-5.400000e+01,-4.034417e+01,2.083512e+00,5.724673e-01,5.061617e-01,-4.110872e+00,342
343,1,-7.100000e+01,-4.033994e+01,2.166888e+00,1.940088e-01,8.850433e-01,-4.198544e+00,343
344,5,-2.900000e+01,-4.028620e+01,2.024512e+00,9.384983e-01,1.459279e-01,-4.040031e+00,344
345,4,-4.400000e+01,-4.021340e+01,2.052558e+00,7.570117e-01,3.346949e-01,-4.060098e+00,345
346,5,-3.000000e+01,-4.018590e+01,2.024904e+00,9.384983e-01,1.559584e-01,-4.031136e+00,346
347,3,-5.500000e+01,-4.015874e+01,2.084262e+00,5.724673e-01,5.247052e-01,-4.096676e+00,347
348,2,-6.400000e+01,-4.013951e+01,2.121336e+00,3.848158e-01,7.142799e-01,-4.138548e+00,348
349,0,-7.900000e+01,-4.010746e+01,2.237142e+00,0.000000e+00,1.102300e+00,-4.227428e+00,349
350,1,-7.200000e+01,-4.009515e+01,2.167929e+00,1.940088e-01,9.095226e-01,-4.180200e+00,350
351,5,-3.100000e+01,-4.008229e+01,2.025310e+00,9.384983e-01,1.663186e-01,-4.021981e+00,351
352,4,-4.500000e+01,-4.006238e+01,2.053158e+00,7.570117e-01,3.497963e-01,-4.048276e+00,352
353,5,-3.200000e+01,-3.997540e+01,2.025729e+00,9.384983e-01,1.770082e-01,-4.012568e+00,353
354,3,-5.600000e+01,-3.997008e+01,2.085027e+00,5.724673e-01,5.435709e-01,-4.082261e+00,354
355,6,-0.000000e+00,-3.996070e+01,2.000743e+00,1.116977e+00,0.000000e+00,-3.996070e+00,355
356,6,-1.000000e+00,-3.995737e+01,2.000756e+00,1.116977e+00,3.326000e-04,-3.995739e+00,356
357,6,-2.000000e+00,-3.995072e+01,2.000782e+00,1.116977e+00,9.977000e-04,-3.995080e+00,357
358,6,-3.000000e+00,-3.994074e+01,2.000821e+00,1.116977e+00,1.995400e-03,-3.994097e+00,358
359,6,-4.000000e+00,-3.992744e+01,2.000872e+00,1.116977e+00,3.325600e-03,-3.992793e+00,359
360,2,-6.500000e+01,-3.991963e+01,2.122247e+00,3.848158e-01,7.362674e-01,-4.121950e+00,360
361,6,-5.000000e+00,-3.991081e+01,2.000936e+00,1.116977e+00,4.988300e-03,-3.991170e+00,361
362,4,-4.600000e+01,-3.990811e+01,2.053773e+00,7.570117e-01,3.652233e-01,-4.036245e+00,362
363,6,-6.000000e+00,-3.989086e+01,2.001014e+00,1.116977e+00,6.983300e-03,-3.989231e+00,363
364,6,-7.000000e+00,-3.986759e+01,2.001104e+00,1.116977e+00,9.310600e-03,-3.986980e+00,364
365,5,-3.300000e+01,-3.986521e+01,2.026162e+00,9.384983e-01,1.880266e-01,-4.002902e+00,365
366,1,-7.300000e+01,-3.984721e+01,2.168986e+00,1.940088e-01,9.343165e-01,-4.161650e+00,366
367,6,-8.000000e+00,-3.984100e+01,2.001207e+00,1.116977e+00,1.197010e-02,-3.984417e+00,367
368,0,-8.000000e+01,-3.983456e+01,2.238357e+00,0.000000e+00,1.129591e+00,-4.207149e+00,368
369,6,-9.000000e+00,-3.981108e+01,2.001323e+00,1.116977e+00,1.496160e-02,-3.981547e+00,369
370,3,-5.700000e+01,-3.977821e+01,2.085807e+00,5.724673e-01,5.627581e-01,-4.067628e+00,370
371,6,-1.000000e+01,-3.977785e+01,2.001452e+00,1.116977e+00,1.828510e-02,-3.978372e+00,371
372,5,-3.400000e+01,-3.975175e+01,2.026608e+00,9.384983e-01,1.993735e-01,-3.992984e+00,372
373,4,-4.700000e+01,-3.975060e+01,2.054402e+00,7.570117e-01,3.809751e-01,-4.024000e+00,373
374,6,-1.100000e+01,-3.974129e+01,2.001593e+00,1.116977e+00,2.194040e-02,-3.974893e+00,374
375,6,-1.200000e+01,-3.970142e+01,2.001748e+00,1.116977e+00,2.592730e-02,-3.971115e+00,375
376,2,-6.600000e+01,-3.969658e+01,2.123173e+00,3.848158e-01,7.585724e-01,-4.105139e+00,376
377,6,-1.300000e+01,-3.965824e+01,2.001916e+00,1.116977e+00,3.024570e-02,-3.967038e+00,377
378,5,-3.500000e+01,-3.963500e+01,2.027067e+00,9.384983e-01,2.110483e-01,-3.982817e+00,378
379,6,-1.400000e+01,-3.961174e+01,2.002096e+00,1.116977e+00,3.489530e-02,-3.962666e+00,379
380,1,-7.400000e+01,-3.959614e+01,2.170060e+00,1.940088e-01,9.594240e-01,-4.142894e+00,380
381,4,-4.800000e+01,-3.958984e+01,2.055045e+00,7.570117e-01,3.970511e-01,-4.011538e+00,381
382,3,-5.800000e+01,-3.958313e+01,2.086601e+00,5.724673e-01,5.822658e-01,-4.052778e+00,382
383,6,-1.500000e+01,-3.956194e+01,2.002290e+00,1.116977e+00,3.987600e-02,-3.958002e+00,383
384,0,-8.100000e+01,-3.955856e+01,2.239590e+00,0.000000e+00,1.157191e+00,-4.186672e+00,384
385,5,-3.600000e+01,-3.951498e+01,2.027540e+00,9.384983e-01,2.230504e-01,-3.972407e+00,385
386,6,-1.600000e+01,-3.950882e+01,2.002496e+00,1.116977e+00,4.518760e-02,-3.953046e+00,386
387,2,-6.700000e+01,-3.947037e+01,2.124115e+00,3.848158e-01,7.811939e-01,-4.088118e+00,387
388,6,-1.700000e+01,-3.945240e+01,2.002715e+00,1.116977e+00,5.082980e-02,-3.947802e+00,388
389,4,-4.900000e+01,-3.942584e+01,2.055701e+00,7.570117e-01,4.134506e-01,-3.998861e+00,389
390,6,-1.800000e+01,-3.939267e+01,2.002948e+00,1.116977e+00,5.680240e-02,-3.942273e+00,390
391,5,-3.700000e+01,-3.939169e+01,2.028026e+00,9.384983e-01,2.353795e-01,-3.961757e+00,391
392,3,-5.900000e+01,-3.938486e+01,2.087409e+00,5.724673e-01,6.020934e-01,-4.037711e+00,392
393,1,-7.500000e+01,-3.934194e+01,2.171149e+00,1.940088e-01,9.848441e-01,-4.123935e+00,393
394,6,-1.900000e+01,-3.932965e+01,2.003193e+00,1.116977e+00,6.310500e-02,-3.936460e+00,394
395,0,-8.200000e+01,-3.927947e+01,2.240840e+00,0.000000e+00,1.185100e+00,-4.165997e+00,395
396,5,-3.800000e+01,-3.926513e+01,2.028526e+00,9.384983e-01,2.480350e-01,-3.950873e+00,396
397,6,-2.000000e+01,-3.926332e+01,2.003452e+00,1.116977e+00,6.973760e-02,-3.930366e+00,397
398,4,-5.000000e+01,-3.925862e+01,2.056372e+00,7.570117e-01,4.301729e-01,-3.985966e+00,398
399,2,-6.800000e+01,-3.924099e+01,2.125072e+00,3.848158e-01,8.041312e-01,-4.070888e+00,399
400,6,-2.100000e+01,-3.919370e+01,2.003723e+00,1.116977e+00,7.669960e-02,-3.923994e+00,400
401,3,-6.000000e+01,-3.918339e+01,2.088233e+00,5.724673e-01,6.222398e-01,-4.022430e+00,401
402,5,-3.900000e+01,-3.913532e+01,2.029039e+00,9.384983e-01,2.610162e-01,-3.939763e+00,402
403,6,-2.200000e+01,-3.912079e+01,2.004007e+00,1.116977e+00,8.399090e-02,-3.917346e+00,403
404,4,-5.100000e+01,-3.908818e+01,2.057057e+00,7.570117e-01,4.472172e-01,-3.972853e+00,404
405,1,-7.600000e+01,-3.908462e+01,2.172255e+00,1.940088e-01,1.010576e+00,-4.104774e+00,405
406,6,-2.300000e+01,-3.904459e+01,2.004305e+00,1.116977e+00,9.161120e-02,-3.910423e+00,406
407,2,-6.900000e+01,-3.900847e+01,2.126045e+00,3.848158e-01,8.273831e-01,-4.053449e+00,407
408,5,-4.000000e+01,-3.900225e+01,2.029566e+00,9.384983e-01,2.743227e-01,-3.928434e+00,408
409,0,-8.300000e+01,-3.899730e+01,2.242107e+00,0.000000e+00,1.213316e+00,-4.145127e+00,409
410,3,-6.100000e+01,-3.897875e+01,2.089071e+00,5.724673e-01,6.427042e-01,-4.006936e+00,410
411,6,-2.400000e+01,-3.896510e+01,2.004615e+00,1.116977e+00,9.956000e-02,-3.903229e+00,411
412,4,-5.200000e+01,-3.891452e+01,2.057756e+00,7.570117e-01,4.645829e-01,-3.959523e+00,412
413,6,-2.500000e+01,-3.888233e+01,2.004939e+00,1.116977e+00,1.078371e-01,-3.895766e+00,413
414,5,-4.100000e+01,-3.886594e+01,2.030107e+00,9.384983e-01,2.879539e-01,-3.916904e+00,414
415,1,-7.700000e+01,-3.882420e+01,2.173377e+00,1.940088e-01,1.036618e+00,-4.085412e+00,415
416,6,-2.600000e+01,-3.879628e+01,2.005276e+00,1.116977e+00,1.164421e-01,-3.888035e+00,416
417,2,-7.000000e+01,-3.877282e+01,2.127033e+00,3.848158e-01,8.509486e-01,-4.035804e+00,417
418,3,-6.200000e+01,-3.877093e+01,2.089923e+00,5.724673e-01,6.634858e-01,-3.991228e+00,418
419,4,-5.300000e+01,-3.873766e+01,2.058469e+00,7.570117e-01,4.822691e-01,-3.945977e+00,419
420,5,-4.200000e+01,-3.872639e+01,2.030661e+00,9.384983e-01,3.019091e-01,-3.905206e+00,420
421,0,-8.400000e+01,-3.871207e+01,2.243393e+00,0.000000e+00,1.241840e+00,-4.124063e+00,421
422,6,-2.700000e+01,-3.870695e+01,2.005626e+00,1.116977e+00,1.253746e-01,-3.880039e+00,422
423,6,-2.800000e+01,-3.861435e+01,2.005989e+00,1.116977e+00,1.346343e-01,-3.871780e+00,423
424,5,-4.300000e+01,-3.858360e+01,2.031229e+00,9.384983e-01,3.161878e-01,-3.893962e+00,424
425,1,-7.800000e+01,-3.856069e+01,2.174516e+00,1.940088e-01,1.062969e+00,-4.065850e+00,425
426,3,-6.300000e+01,-3.855995e+01,2.090791e+00,5.724673e-01,6.845837e-01,-3.975309e+00,426
427,4,-5.400000e+01,-3.855760e+01,2.059196e+00,7.570117e-01,5.002751e-01,-3.932215e+00,427
428,2,-7.100000e+01,-3.853404e+01,2.128037e+00,3.848158e-01,8.748267e-01,-4.017954e+00,428
429,6,-2.900000e+01,-3.851849e+01,2.006365e+00,1.116977e+00,1.442206e-01,-3.863260e+00,429
430,5,-4.400000e+01,-3.843759e+01,2.031810e+00,9.384983e-01,3.307893e-01,-3.882517e+00,430
431,0,-8.500000e+01,-3.842378e+01,2.244696e+00,0.000000e+00,1.270668e+00,-4.102807e+00,431
432,6,-3.000000e+01,-3.841936e+01,2.006754e+00,1.116977e+00,1.541333e-01,-3.854483e+00,432
433,4,-5.500000e+01,-3.837435e+01,2.059938e+00,7.570117e-01,5.186001e-01,-3.918237e+00,433
434,3,-6.400000e+01,-3.834582e+01,2.091674e+00,5.724673e-01,7.059970e-01,-3.959179e+00,434
435,6,-3.100000e+01,-3.831698e+01,2.007157e+00,1.116977e+00,1.643718e-01,-3.845449e+00,435
436,1,-7.900000e+01,-3.829409e+01,2.175671e+00,1.940088e-01,1.089628e+00,-4.046091e+00,436
437,2,-7.200000e+01,-3.829214e+01,2.129056e+00,3.848158e-01,8.990165e-01,-3.999899e+00,437
438,5,-4.500000e+01,-3.828835e+01,2.032405e+00,9.384983e-01,3.457131e-01,-3.870873e+00,438
439,6,-3.200000e+01,-3.821134e+01,2.007573e+00,1.116977e+00,1.749357e-01,-3.836163e+00,439
440,7,-0.000000e+00,-3.820553e+01,1.984581e+00,1.292494e+00,0.000000e+00,-3.820553e+00,440
441,7,-1.000000e+00,-3.820224e+01,1.984593e+00,1.292494e+00,3.287000e-04,-3.820226e+00,441
442,7,-2.000000e+00,-3.819567e+01,1.984619e+00,1.292494e+00,9.861000e-04,-3.819575e+00,442
443,4,-5.600000e+01,-3.818791e+01,2.060694e+00,7.570117e-01,5.372434e-01,-3.904044e+00,443
444,7,-3.000000e+00,-3.818581e+01,1.984657e+00,1.292494e+00,1.972100e-03,-3.818603e+00,444
445,7,-4.000000e+00,-3.817266e+01,1.984708e+00,1.292494e+00,3.286600e-03,-3.817315e+00,445
446,7,-5.000000e+00,-3.815623e+01,1.984772e+00,1.292494e+00,4.929800e-03,-3.815711e+00,446
447,7,-6.000000e+00,-3.813651e+01,1.984849e+00,1.292494e+00,6.901300e-03,-3.813796e+00,447
448,5,-4.600000e+01,-3.813590e+01,2.033014e+00,9.384983e-01,3.609584e-01,-3.859023e+00,448
449,0,-8.600000e+01,-3.813246e+01,2.246017e+00,0.000000e+00,1.299801e+00,-4.081361e+00,449
450,3,-6.500000e+01,-3.812854e+01,2.092571e+00,5.724673e-01,7.277246e-01,-3.942841e+00,450
451,7,-7.000000e+00,-3.811351e+01,1.984939e+00,1.292494e+00,9.201300e-03,-3.811572e+00,451
452,6,-3.300000e+01,-3.810245e+01,2.008002e+00,1.116977e+00,1.858246e-01,-3.826625e+00,452
453,7,-8.000000e+00,-3.808723e+01,1.985041e+00,1.292494e+00,1.182960e-02,-3.809041e+00,453
454,7,-9.000000e+00,-3.805767e+01,1.985156e+00,1.292494e+00,1.478600e-02,-3.806206e+00,454
455,2,-7.300000e+01,-3.804714e+01,2.130091e+00,3.848158e-01,9.235169e-01,-3.981642e+00,455
456,7,-1.000000e+01,-3.802482e+01,1.985284e+00,1.292494e+00,1.807040e-02,-3.803069e+00,456
457,1,-8.000000e+01,-3.802443e+01,2.176843e+00,1.940088e-01,1.116595e+00,-4.026136e+00,457
458,4,-5.700000e+01,-3.799831e+01,2.061464e+00,7.570117e-01,5.562041e-01,-3.889637e+00,458
459,6,-3.400000e+01,-3.799032e+01,2.008445e+00,1.116977e+00,1.970379e-01,-3.816841e+00,459
460,7,-1.100000e+01,-3.798870e+01,1.985425e+00,1.292494e+00,2.168270e-02,-3.799634e+00,460
461,5,-4.700000e+01,-3.798023e+01,2.033637e+00,9.384983e-01,3.765246e-01,-3.846963e+00,461
462,7,-1.200000e+01,-3.794930e+01,1.985578e+00,1.292494e+00,2.562280e-02,-3.795902e+00,462
463,3,-6.600000e+01,-3.790813e+01,2.093484e+00,5.724673e-01,7.497658e-01,-3.926294e+00,463
464,7,-1.300000e+01,-3.790662e+01,1.985745e+00,1.292494e+00,2.989040e-02,-3.791876e+00,464
465,6,-3.500000e+01,-3.787495e+01,2.008900e+00,1.116977e+00,2.085752e-01,-3.806812e+00,465
466,7,-1.400000e+01,-3.786067e+01,1.985924e+00,1.292494e+00,3.448540e-02,-3.787559e+00,466
467,0,-8.700000e+01,-3.783810e+01,2.247356e+00,0.000000e+00,1.329236e+00,-4.059725e+00,467
468,5,-4.800000e+01,-3.782137e+01,2.034273e+00,9.384983e-01,3.924110e-01,-3.834692e+00,468
469,7,-1.500000e+01,-3.781145e+01,1.986116e+00,1.292494e+00,3.940750e-02,-3.782953e+00,469
470,4,-5.800000e+01,-3.780553e+01,2.062249e+00,7.570117e-01,5.754813e-01,-3.875018e+00,470
471,2,-7.400000e+01,-3.779904e+01,2.131142e+00,3.848158e-01,9.483268e-01,-3.963184e+00,471
472,7,-1.600000e+01,-3.775896e+01,1.986321e+00,1.292494e+00,4.465660e-02,-3.778060e+00,472
473,6,-3.600000e+01,-3.775634e+01,2.009369e+00,1.116977e+00,2.204361e-01,-3.796543e+00,473
474,1,-8.100000e+01,-3.775170e+01,2.178032e+00,1.940088e-01,1.143867e+00,-4.005986e+00,474
475,7,-1.700000e+01,-3.770320e+01,1.986539e+00,1.292494e+00,5.023240e-02,-3.772883e+00,475
476,3,-6.700000e+01,-3.768460e+01,2.094411e+00,5.724673e-01,7.721195e-01,-3.909541e+00,476
477,5,-4.900000e+01,-3.765931e+01,2.034924e+00,9.384983e-01,4.086169e-01,-3.822208e+00,477
478,7,-1.800000e+01,-3.764418e+01,1.986770e+00,1.292494e+00,5.613470e-02,-3.767424e+00,478
479,6,-3.700000e+01,-3.763450e+01,2.009852e+00,1.116977e+00,2.326198e-01,-3.786039e+00,479
480,4,-5.900000e+01,-3.760960e+01,2.063048e+00,7.570117e-01,5.950743e-01,-3.860186e+00,480
481,7,-1.900000e+01,-3.758190e+01,1.987014e+00,1.292494e+00,6.236310e-02,-3.761685e+00,481
482,2,-7.500000e+01,-3.754785e+01,2.132209e+00,3.848158e-01,9.734451e-01,-3.944527e+00,482
483,0,-8.800000e+01,-3.754073e+01,2.248713e+00,0.000000e+00,1.358973e+00,-4.037902e+00,483
484,7,-2.000000e+01,-3.751635e+01,1.987270e+00,1.292494e+00,6.891750e-02,-3.755670e+00,484
485,6,-3.800000e+01,-3.750944e+01,2.010348e+00,1.116977e+00,2.451260e-01,-3.775304e+00,485
486,5,-5.000000e+01,-3.749406e+01,2.035588e+00,9.384983e-01,4.251417e-01,-3.809510e+00,486
