Id,v,longitude,latitude,rin,eevvib,eevrot,deltaebarrier,bin
3745,27,-67,-3.794149,1.849452,4.192497,0.541134,-0.520497,116
3746,31,-34,-3.776883,1.811657,4.605585,0.129773,-0.395497,124
3747,29,-53,-3.776116,1.830013,4.408528,0.326907,-0.449823,120
3748,25,-79,-3.769575,1.87041,3.959854,0.776235,-0.593639,117
3749,32,-19,-3.767202,1.802976,4.695993,0.040333,-0.380216,124
3750,21,-99,-3.752663,1.916372,3.451147,1.286633,-0.753834,109
3751,5,-157,-3.740657,2.203656,0.938498,3.800482,-1.509106,94
3752,4,-160,-3.730891,2.234605,0.757012,3.982946,-1.560302,89
3753,6,-154,-3.726393,2.176017,1.116977,3.62343,-1.456902,94
3754,17,-116,-3.725176,1.969167,2.891467,1.849062,-0.926304,101
3755,32,-20,-3.724964,1.803244,4.695993,0.044557,-0.376531,124
3756,30,-45,-3.722668,1.821019,4.50961,0.23117,-0.414305,120
3757,18,-112,-3.721375,1.955295,3.03585,1.705059,-0.881446,105
3758,13,-131,-3.714093,2.030873,2.285505,2.456132,-1.110615,42
3759,31,-35,-3.7016,1.812126,4.605585,0.137301,-0.389478,124
3760,28,-61,-3.697633,1.840102,4.302718,0.440565,-0.478824,120
3761,3,-163,-3.696302,2.270031,0.572467,4.170949,-1.610431,53
3762,16,-120,-3.693018,1.9838,2.744207,1.999538,-0.969625,101
3763,11,-138,-3.691217,2.066393,1.965758,2.778166,-1.205304,42
3764,7,-151,-3.688885,2.15096,1.292494,3.451664,-1.403748,94
3765,19,-108,-3.682925,1.942133,3.177302,1.567452,-0.835148,105
3766,32,-21,-3.680659,1.803525,4.695993,0.048987,-0.37269,124
3767,29,-54,-3.656108,1.83074,4.408528,0.338908,-0.442066,120
3768,23,-90,-3.650614,1.893278,3.712313,1.035672,-0.665064,113
3769,26,-74,-3.647817,1.860556,4.078133,0.670131,-0.548063,117
3770,24,-85,-3.641575,1.882065,3.837858,0.911031,-0.624586,113
3771,27,-68,-3.638603,1.850374,4.192497,0.556689,-0.510649,116
3772,2,-166,-3.636114,2.312032,0.384816,4.364619,-1.65944,53
3773,32,-22,-3.63429,1.803819,4.695993,0.053624,-0.368696,124
3774,8,-148,-3.628941,2.127993,1.465094,3.285059,-1.349705,95
3775,31,-36,-3.62429,1.812609,4.605585,0.145032,-0.383339,124
3776,15,-124,-3.623681,1.999249,2.594109,2.156569,-1.011322,21
3777,30,-46,-3.622146,1.821637,4.50961,0.241222,-0.407648,120
3778,20,-104,-3.611245,1.92964,3.315761,1.436161,-0.787518,109
3779,22,-95,-3.606739,1.905172,3.583367,1.169005,-0.703145,109
3780,32,-23,-3.585873,1.804128,4.695993,0.058466,-0.364552,124
3781,25,-80,-3.581955,1.871506,3.959854,0.794997,-0.581889,117
3782,28,-62,-3.557984,1.840941,4.302718,0.45453,-0.469933,120
3783,1,-169,-3.549532,2.365187,0.194009,4.564084,-1.70727,53
3784,9,-145,-3.547377,2.106767,1.634816,3.123492,-1.294834,95
3785,31,-37,-3.544969,1.813106,4.605585,0.152964,-0.377086,124
3786,12,-135,-3.539129,2.049136,2.127024,2.632109,-1.147697,42
3787,32,-24,-3.535407,1.80445,4.695993,0.063512,-0.36026,124
3788,29,-55,-3.534147,1.831482,4.408528,0.351104,-0.434217,120
3789,30,-47,-3.519643,1.82227,4.50961,0.251472,-0.400904,120
3790,14,-128,-3.516022,2.015583,2.441203,2.320241,-1.051318,21
3791,21,-100,-3.507866,1.917778,3.451147,1.311113,-0.738678,109
3792,32,-25,-3.482905,1.804786,4.695993,0.068763,-0.355824,124
3793,27,-69,-3.481153,1.851312,4.192497,0.572434,-0.500717,116
3794,26,-75,-3.474383,1.86158,4.078133,0.687475,-0.53718,117
3795,31,-38,-3.463645,1.813617,4.605585,0.161097,-0.370725,124
3796,10,-142,-3.445041,2.087024,1.801695,2.966847,-1.239202,95
3797,24,-86,-3.437862,1.883251,3.837858,0.931402,-0.611901,113
3798,18,-113,-3.437182,1.956924,3.03585,1.733479,-0.863955,105
3799,0,-172,-3.435762,2.445246,0,4.76947,-1.753868,84
3800,23,-91,-3.432627,1.894541,3.712313,1.057471,-0.651526,113
3801,17,-117,-3.428442,1.97087,2.891467,1.878735,-0.908071,101
3802,32,-26,-3.428374,1.805135,4.695993,0.074216,-0.351244,124
3803,28,-63,-3.41642,1.841795,4.302718,0.468686,-0.460956,120
3804,30,-48,-3.415176,1.822917,4.50961,0.261919,-0.394072,124
3805,19,-109,-3.411277,1.943692,3.177302,1.594616,-0.818408,105
3806,29,-56,-3.410248,1.832239,4.408528,0.363494,-0.426277,120
3807,25,-81,-3.392479,1.872619,3.959854,0.813944,-0.570064,117
3808,16,-121,-3.38375,1.985579,2.744207,2.030464,-0.950659,101
3809,31,-39,-3.380332,1.814142,4.605585,0.169428,-0.364264,124
3810,22,-96,-3.374457,1.906514,3.583367,1.192234,-0.688762,113
3811,32,-27,-3.37182,1.805499,4.695993,0.079871,-0.346526,124
3812,13,-132,-3.368974,2.03288,2.285505,2.490644,-1.089541,42
3813,20,-105,-3.352136,1.93113,3.315761,1.462072,-0.771537,109
3814,33,-0,-3.327871,1.797381,4.780259,0,-0.332787,124
3815,33,-1,-3.325825,1.797394,4.780259,0.000205,-0.332584,124
3816,11,-139,-3.322791,2.068565,1.965758,2.815009,-1.182876,42
3817,27,-70,-3.321817,1.852266,4.192497,0.588368,-0.490704,121
3818,33,-2,-3.321732,1.797421,4.780259,0.000614,-0.332181,124
3819,33,-3,-3.315591,1.797462,4.780259,0.001228,-0.331582,124
3820,32,-28,-3.313256,1.805876,4.695993,0.085728,-0.34167,124
3821,30,-49,-3.308758,1.823579,4.50961,0.272561,-0.387152,124
3822,33,-4,-3.307405,1.797516,4.780259,0.002047,-0.330789,124
3823,5,-158,-3.305449,2.206408,0.938498,3.844003,-1.48282,94
3824,6,-155,-3.302094,2.178658,1.116977,3.66586,-1.431244,94
3825,15,-125,-3.30189,2.001108,2.594109,2.188748,-0.991633,101
3826,26,-76,-3.299084,1.86262,4.078133,0.705005,-0.52622,117
3827,33,-5,-3.297179,1.797583,4.780259,0.003069,-0.329806,124
3828,31,-40,-3.295043,1.814682,4.605585,0.177957,-0.357713,124
3829,33,-6,-3.284907,1.797664,4.780259,0.004296,-0.328636,124
3830,4,-161,-3.284733,2.237481,0.757012,4.027561,-1.53339,89
3831,29,-57,-3.284425,1.833011,4.408528,0.376076,-0.418249,120
3832,7,-152,-3.275473,2.153498,1.292494,3.493005,-1.378723,94
3833,28,-64,-3.272956,1.842665,4.302718,0.483033,-0.451893,120
3834,33,-7,-3.270599,1.797759,4.780259,0.005727,-0.32728,124
3835,21,-101,-3.261285,1.919202,3.451147,1.335771,-0.723463,109
3836,33,-8,-3.254251,1.797866,4.780259,0.007362,-0.325743,124
3837,32,-29,-3.252692,1.806267,4.695993,0.091784,-0.336681,124
3838,3,-164,-3.239159,2.273048,0.572467,4.216663,-1.582898,53
3839,33,-9,-3.235869,1.797988,4.780259,0.0092,-0.324026,124
3840,24,-87,-3.232327,1.884455,3.837858,0.951956,-0.599148,117
3841,8,-149,-3.226392,2.130437,1.465094,3.325314,-1.325317,95
3842,33,-10,-3.215455,1.798123,4.780259,0.011242,-0.322132,124
3843,23,-92,-3.212832,1.895822,3.712313,1.07945,-0.637923,113
3844,31,-41,-3.20779,1.815236,4.605585,0.186682,-0.351089,124
3845,25,-82,-3.20117,1.873748,3.959854,0.833075,-0.558168,117
3846,30,-50,-3.200408,1.824256,4.50961,0.283396,-0.380144,124
3847,33,-11,-3.193014,1.798272,4.780259,0.013486,-0.320066,124
3848,32,-30,-3.190133,1.806672,4.695993,0.09804,-0.33156,124
3849,14,-129,-3.181727,2.017526,2.441203,2.353671,-1.030915,21
3850,12,-136,-3.181534,2.051235,2.127024,2.667868,-1.12593,42
3851,33,-12,-3.168551,1.798434,4.780259,0.015932,-0.317827,124
3852,2,-167,-3.167928,2.315212,0.384816,4.411438,-1.631287,53
3853,27,-71,-3.160616,1.853236,4.192497,0.604488,-0.480612,121
3854,29,-58,-3.156698,1.833798,4.408528,0.388849,-0.410134,120
3855,9,-146,-3.155678,2.109123,1.634816,3.162662,-1.271088,95
3856,18,-114,-3.151253,1.958573,3.03585,1.762072,-0.846418,105
3857,33,-13,-3.142066,1.798609,4.780259,0.01858,-0.315421,124
3858,22,-97,-3.140387,1.907875,3.583367,1.215641,-0.67432,113
3859,19,-110,-3.137879,1.945269,3.177302,1.621956,-0.801619,105
3860,17,-118,-3.129987,1.972592,2.891467,1.908581,-0.889794,105
3861,28,-65,-3.127612,1.84355,4.302718,0.497567,-0.442748,120
3862,32,-31,-3.125593,1.807092,4.695993,0.104494,-0.326311,124
3863,26,-77,-3.121944,1.863677,4.078133,0.722719,-0.515186,117
3864,31,-42,-3.118588,1.815804,4.605585,0.195602,-0.344426,124
3865,33,-14,-3.113568,1.798799,4.780259,0.02143,-0.312849,124
3866,20,-106,-3.091268,1.932639,3.315761,1.488159,-0.755504,109
3867,30,-51,-3.090139,1.824947,4.50961,0.294423,-0.373049,124
3868,33,-15,-3.083058,1.799002,4.780259,0.024481,-0.310114,124
3869,16,-122,-3.072778,1.987378,2.744207,2.061562,-0.931653,101
3870,1,-170,-3.070245,2.368568,0.194009,4.612013,-1.6785,53
3871,10,-143,-3.064174,2.089297,1.801695,3.004934,-1.216103,95
3872,32,-32,-3.059083,1.807525,4.695993,0.111145,-0.320937,124
3873,33,-16,-3.050544,1.799219,4.780259,0.027733,-0.307218,124
3874,31,-43,-3.027452,1.816387,4.605585,0.204716,-0.338347,124
3875,29,-59,-3.027087,1.834601,4.408528,0.40181,-0.401934,120
3876,24,-88,-3.024992,1.885677,3.837858,0.972689,-0.586328,117
3877,13,-133,-3.022203,2.034911,2.285505,2.525321,-1.068438,42
3878,33,-17,-3.016031,1.799449,4.780259,0.031184,-0.304166,124
3879,21,-102,-3.012943,1.920644,3.451147,1.360605,-0.708194,109
3880,25,-83,-3.008045,1.874894,3.959854,0.852388,-0.546202,117
3881,27,-72,-2.997574,1.854222,4.192497,0.620792,-0.470443,121
3882,23,-93,-2.991255,1.89712,3.712313,1.101608,-0.624258,113
3883,32,-33,-2.990613,1.807972,4.695993,0.117992,-0.315441,124
3884,28,-66,-2.980412,1.844451,4.302718,0.512287,-0.433522,120
3885,33,-18,-2.979527,1.799694,4.780259,0.034834,-0.300959,124
3886,15,-126,-2.978417,2.002988,2.594109,2.221095,-0.971908,101
3887,30,-52,-2.977968,1.825654,4.50961,0.30564,-0.365868,124
3888,11,-140,-2.952751,2.07076,1.965758,2.852013,-1.160429,42
3889,0,-173,-2.945295,2.448911,0,4.818517,-1.724481,84
3890,26,-78,-2.942985,1.86475,4.078133,0.740615,-0.50408,117
3891,33,-19,-2.941037,1.799952,4.780259,0.038683,-0.297599,128
3892,31,-44,-2.934395,1.816985,4.605585,0.214022,-0.332198,124
3893,32,-34,-2.920196,1.808434,4.695993,0.125034,-0.309829,124
3894,22,-98,-2.904557,1.909253,3.583367,1.239224,-0.659821,113
3895,33,-20,-2.900565,1.800223,4.780259,0.042731,-0.294091,128
3896,29,-60,-2.89561,1.835419,4.408528,0.414958,-0.393652,124
3897,6,-156,-2.876293,2.181328,1.116977,3.70844,-1.40559,94
3898,5,-159,-2.868761,2.209192,0.938498,3.887672,-1.456542,94
3899,30,-53,-2.863914,1.826375,4.50961,0.317045,-0.358603,124
3900,18,-115,-2.863615,1.960241,3.03585,1.790835,-0.828837,105
3901,19,-111,-2.862761,1.946866,3.177302,1.649468,-0.784783,109
3902,7,-153,-2.860535,2.156064,1.292494,3.534499,-1.353697,94
3903,33,-21,-2.858124,1.800509,4.780259,0.046975,-0.290437,128
3904,32,-35,-2.847841,1.80891,4.695993,0.132269,-0.304102,124
3905,14,-130,-2.845778,2.01949,2.441203,2.387266,-1.010484,21
3906,31,-45,-2.839435,1.817597,4.605585,0.223518,-0.325982,124
3907,4,-162,-2.83713,2.24039,0.757012,4.072322,-1.506492,89
3908,27,-73,-2.832711,1.855224,4.192497,0.637278,-0.4602,121
3909,28,-67,-2.831372,1.845368,4.302718,0.527191,-0.424219,120
3910,17,-119,-2.829838,1.974336,2.891467,1.938595,-0.871478,105
3911,20,-107,-2.828673,1.934167,3.315761,1.514418,-0.739422,109
3912,12,-137,-2.822314,2.053358,2.127024,2.703791,-1.10414,42
3913,8,-150,-2.822297,2.132907,1.465094,3.365723,-1.300924,95
3914,24,-89,-2.815878,1.886915,3.837858,0.993601,-0.573446,117
3915,33,-22,-2.81372,1.800809,4.780259,0.051415,-0.286639,128
3916,25,-84,-2.813132,1.876057,3.959854,0.871879,-0.53417,117
3917,3,-165,-2.780601,2.276099,0.572467,4.262519,-1.555384,53
3918,32,-36,-2.773567,1.8094,4.695993,0.139697,-0.298266,128
3919,23,-94,-2.767918,1.898437,3.712313,1.123942,-0.610535,113
3920,33,-23,-2.76736,1.801122,4.780259,0.056051,-0.282701,128
3921,21,-103,-2.762865,1.922106,3.451147,1.385613,-0.692872,113
3922,9,-147,-2.762413,2.111505,1.634816,3.201989,-1.247333,95
3923,29,-61,-2.762285,1.836252,4.408528,0.42829,-0.38529,124
3924,26,-79,-2.762228,1.86584,4.078133,0.75869,-0.492905,121
3925,16,-123,-2.76013,1.9892,2.744207,2.092827,-0.912612,101
3926,30,-54,-2.747997,1.827112,4.50961,0.328637,-0.351255,124
3927,31,-46,-2.742584,1.818224,4.605585,0.233203,-0.319692,124
3928,33,-24,-2.719055,1.80145,4.780259,0.060882,-0.278625,128
3929,2,-168,-2.698366,2.318429,0.384816,4.458394,-1.60316,53
3930,32,-37,-2.697381,1.809905,4.695993,0.147315,-0.292327,128
3931,10,-144,-2.681729,2.091595,1.801695,3.043178,-1.192991,95
3932,28,-68,-2.680518,1.8463,4.302718,0.542277,-0.414841,120
3933,13,-134,-2.673802,2.036964,2.285505,2.560161,-1.047312,42
3934,33,-25,-2.668811,1.801791,4.780259,0.065906,-0.274414,128
3935,22,-99,-2.666988,1.91065,3.583367,1.26298,-0.645267,113
3936,27,-74,-2.666047,1.856243,4.192497,0.653945,-0.449885,121
3937,15,-127,-2.653293,2.004891,2.594109,2.253608,-0.952153,101
3938,31,-47,-2.643861,1.818866,4.605585,0.243075,-0.313326,124
3939,30,-55,-2.630231,1.827864,4.50961,0.340414,-0.343825,124
3940,29,-62,-2.627134,1.837101,4.408528,0.441805,-0.376848,124
3941,32,-38,-2.6193,1.810424,4.695993,0.155123,-0.286291,128
3942,33,-26,-2.616642,1.802147,4.780259,0.071123,-0.270071,128
3943,25,-85,-2.616451,1.877238,3.959854,0.891547,-0.522074,117
3944,24,-90,-2.605012,1.888171,3.837858,1.014687,-0.560504,117
3945,1,-171,-2.589618,2.371988,0.194009,4.660076,-1.649762,53
3946,19,-112,-2.585947,1.948483,3.177302,1.67715,-0.767903,109
3947,11,-141,-2.581123,2.072981,1.965758,2.889176,-1.137966,95
3948,26,-80,-2.579697,1.866946,4.078133,0.776944,-0.481663,121
3949,18,-116,-2.574295,1.961931,3.03585,1.819767,-0.811216,105
3950,20,-108,-2.564371,1.935714,3.315761,1.540848,-0.723292,109
3951,33,-27,-2.562554,1.802516,4.780259,0.076532,-0.265599,128
3952,34,-0,-2.554004,1.794601,4.857646,0,-0.2554,128
3953,34,-1,-2.552056,1.794615,4.857646,0.000195,-0.255207,128
3954,34,-2,-2.548156,1.794642,4.857646,0.000585,-0.254824,128
3955,31,-48,-2.543285,1.819523,4.605585,0.253133,-0.306883,124
3956,23,-95,-2.542847,1.899771,3.712313,1.146449,-0.596755,117
3957,34,-3,-2.542311,1.794684,4.857646,0.001169,-0.254254,128
3958,32,-39,-2.53934,1.810958,4.695993,0.163119,-0.280165,128
3959,34,-4,-2.534518,1.794739,4.857646,0.001949,-0.253501,128
3960,17,-120,-2.52802,1.9761,2.891467,1.968777,-0.853125,105
3961,28,-69,-2.527867,1.847249,4.302718,0.557542,-0.405388,120
3962,34,-5,-2.524782,1.794807,4.857646,0.002922,-0.252567,128
3963,34,-6,-2.5131,1.79489,4.857646,0.00409,-0.251455,128
3964,21,-104,-2.511078,1.923586,3.451147,1.410792,-0.677501,113
3965,30,-56,-2.510637,1.828632,4.50961,0.352373,-0.336316,124
3966,14,-131,-2.508199,2.021478,2.441203,2.421024,-0.990026,101
3967,33,-28,-2.506561,1.8029,4.780259,0.082131,-0.261001,128
3968,34,-7,-2.499478,1.794986,4.857646,0.005453,-0.250168,128
3969,27,-75,-2.497608,1.857278,4.192497,0.670788,-0.439503,121
3970,29,-63,-2.49018,1.837966,4.408528,0.455501,-0.368332,124
3971,34,-8,-2.483918,1.795096,4.857646,0.007009,-0.248709,132
3972,34,-9,-2.466427,1.79522,4.857646,0.008758,-0.247082,132
3973,12,-138,-2.461499,2.055504,2.127024,2.739872,-1.082332,42
3974,32,-40,-2.457512,1.811506,4.695993,0.171302,-0.27396,128
3975,0,-174,-2.453534,2.452619,0,4.867693,-1.695133,84
3976,6,-157,-2.449017,2.184027,1.116977,3.751168,-1.379942,94
3977,33,-29,-2.448671,1.803298,4.780259,0.08792,-0.256279,128
3978,34,-10,-2.447003,1.795357,4.857646,0.0107,-0.245287,132
3979,16,-124,-2.445833,1.991042,2.744207,2.124256,-0.893538,105
3980,7,-154,-2.444094,2.158659,1.292494,3.576143,-1.328672,94
3981,31,-49,-2.440873,1.820194,4.605585,0.263374,-0.300364,124
3982,5,-160,-2.430622,2.212006,0.938498,3.931486,-1.430275,94
3983,22,-100,-2.427708,1.912065,3.583367,1.286909,-0.630662,113
3984,34,-11,-2.425653,1.795509,4.857646,0.012835,-0.243329,132
3985,25,-86,-2.418031,1.878435,3.959854,0.911389,-0.509918,117
3986,8,-151,-2.416682,2.135405,1.465094,3.406284,-1.276528,95
3987,34,-12,-2.402382,1.795674,4.857646,0.015162,-0.24121,132
3988,26,-81,-2.395416,1.86807,4.078133,0.795372,-0.470358,121
3989,24,-91,-2.39242,1.889445,3.837858,1.035947,-0.547505,117
3990,30,-57,-2.389239,1.829414,4.50961,0.364513,-0.32873,124
3991,33,-30,-2.388899,1.803711,4.780259,0.093897,-0.251436,128
3992,4,-163,-2.388104,2.243332,0.757012,4.117224,-1.479611,89
3993,34,-13,-2.377192,1.795853,4.857646,0.017681,-0.238933,132
3994,32,-41,-2.373835,1.812069,4.695993,0.17967,-0.267693,128
3995,28,-70,-2.373448,1.848215,4.302718,0.572984,-0.395867,125
3996,9,-148,-2.367611,2.113913,1.634816,3.241469,-1.223572,95
3997,29,-64,-2.351442,1.838847,4.408528,0.469374,-0.359742,124
3998,34,-14,-2.350093,1.796046,4.857646,0.020391,-0.236501,132
3999,31,-50,-2.336639,1.820881,4.605585,0.273797,-0.293768,128
4000,27,-76,-2.32742,1.858329,4.192497,0.687807,-0.429054,121
4001,33,-31,-2.327257,1.804137,4.780259,0.100061,-0.246477,132
4002,15,-128,-2.326538,2.006815,2.594109,2.286283,-0.932369,101
4003,13,-135,-2.323804,2.03904,2.285505,2.595161,-1.026164,42
4004,34,-15,-2.321091,1.796253,4.857646,0.023291,-0.233917,132
4005,3,-166,-2.320653,2.279186,0.572467,4.308514,-1.527893,53
4006,23,-96,-2.316065,1.901124,3.712313,1.169127,-0.582923,117
4007,19,-113,-2.307463,1.95012,3.177302,1.704998,-0.750983,109
4008,20,-109,-2.298391,1.937281,3.315761,1.567446,-0.70712,109
4009,10,-145,-2.297735,2.09392,1.801695,3.081577,-1.16987,95
4010,34,-16,-2.290187,1.796474,4.857646,0.026382,-0.231183,132
4011,32,-42,-2.288326,1.812647,4.695993,0.188221,-0.2614,128
4012,18,-117,-2.283316,1.96364,3.03585,1.848865,-0.793558,109
4013,30,-58,-2.266053,1.830213,4.50961,0.376831,-0.32107,124
4014,33,-32,-2.263756,1.804579,4.780259,0.106412,-0.241404,132
4015,21,-105,-2.257604,1.925085,3.451147,1.436139,-0.662084,113
4016,34,-17,-2.257392,1.796709,4.857646,0.029661,-0.228302,132
4017,31,-51,-2.230607,1.821584,4.605585,0.2844,-0.287096,128
4018,2,-169,-2.227451,2.321683,0.384816,4.505485,-1.575062,53
4019,17,-121,-2.224561,1.977885,2.891467,1.999123,-0.83474,105
4020,34,-18,-2.222713,1.796959,4.857646,0.033129,-0.225277,132
4021,25,-87,-2.217897,1.879651,3.959854,0.931402,-0.497705,121
4022,28,-71,-2.217279,1.849196,4.302718,0.5886,-0.386278,125
4023,29,-65,-2.210945,1.839744,4.408528,0.483424,-0.351081,124
4024,26,-82,-2.209413,1.869211,4.078133,0.813972,-0.458992,121
4025,11,-142,-2.207932,2.075226,1.965758,2.926495,-1.115491,95
4026,32,-43,-2.200999,1.81324,4.695993,0.196953,-0.255702,128
4027,33,-33,-2.198411,1.805034,4.780259,0.112946,-0.236221,132
4028,22,-101,-2.186745,1.9135,3.583367,1.311005,-0.616009,113
4029,34,-19,-2.18616,1.797222,4.857646,0.036784,-0.222112,132
4030,24,-92,-2.178125,1.890737,3.837858,1.057376,-0.534452,117
4031,14,-132,-2.169017,2.023488,2.441203,2.454942,-0.969545,101
4032,27,-77,-2.155501,1.859398,4.192497,0.704999,-0.418542,121
4033,34,-20,-2.147738,1.797499,4.857646,0.040627,-0.218808,132
4034,30,-59,-2.141104,1.831027,4.50961,0.389326,-0.313336,124
4035,33,-34,-2.131234,1.805505,4.780259,0.119664,-0.230933,132
4036,16,-125,-2.129914,1.992906,2.744207,2.155848,-0.874435,105
4037,31,-52,-2.122799,1.822301,4.605585,0.295181,-0.280351,128
4038,32,-44,-2.111873,1.813847,4.695993,0.205866,-0.249946,132
4039,1,-172,-2.107683,2.375449,0.194009,4.708269,-1.62106,53
4040,34,-21,-2.10746,1.797791,4.857646,0.044654,-0.21537,132
4041,12,-139,-2.099114,2.057675,2.127024,2.77611,-1.060508,42
4042,23,-97,-2.087603,1.902495,3.712313,1.191973,-0.569042,117
4043,29,-66,-2.068708,1.840657,4.408528,0.497648,-0.342352,124
4044,34,-22,-2.065331,1.798096,4.857646,0.048867,-0.2118,132
4045,33,-35,-2.062245,1.805989,4.780259,0.126563,-0.225542,132
4046,28,-72,-2.059385,1.850194,4.302718,0.60439,-0.376624,125
4047,20,-110,-2.030759,1.938868,3.315761,1.59421,-0.690907,113
4048,19,-114,-2.027336,1.951777,3.177302,1.733011,-0.734026,109
4049,7,-155,-2.026182,2.161283,1.292494,3.617935,-1.303653,94
4050,26,-83,-2.021711,1.870369,4.078133,0.832742,-0.447568,121
4051,34,-23,-2.021363,1.798416,4.857646,0.053264,-0.208101,132
4052,32,-45,-2.020966,1.81447,4.695993,0.214957,-0.244135,132
4053,6,-158,-2.020285,2.186757,1.116977,3.794041,-1.354303,94
4054,25,-88,-2.01607,1.880884,3.959854,0.951585,-0.485436,121
4055,30,-60,-2.014413,1.831857,4.50961,0.401995,-0.305532,124
4056,31,-53,-2.013229,1.823034,4.605585,0.306138,-0.273534,128
4057,8,-152,-2.009572,2.137931,1.465094,3.446995,-1.252133,95
4058,21,-106,-2.002475,1.926604,3.451147,1.461652,-0.646625,113
4059,15,-129,-1.998184,2.008762,2.594109,2.319119,-0.912561,101
4060,33,-36,-1.991455,1.806489,4.780259,0.133642,-0.220055,132
4061,5,-161,-1.99106,2.214852,0.938498,3.975442,-1.404023,94
4062,18,-118,-1.990706,1.96537,3.03585,1.878126,-0.775866,109
4063,27,-78,-1.981885,1.860483,4.192497,0.722361,-0.40797,121
4064,34,-24,-1.975566,1.79875,4.857646,0.057844,-0.204276,132
4065,13,-136,-1.972227,2.041141,2.285505,2.630318,-1.004999,42
4066,9,-149,-1.971297,2.116348,1.634816,3.2811,-1.199807,95
4067,24,-93,-1.962156,1.892048,3.837858,1.078973,-0.521348,117
4068,0,-175,-1.960505,2.456372,0,4.916996,-1.665828,84
4069,22,-102,-1.944121,1.914953,3.583367,1.335267,-0.601311,113
4070,4,-164,-1.937685,2.246307,0.757012,4.162266,-1.452751,89
4071,32,-46,-1.9283,1.815108,4.695993,0.224223,-0.238263,132
4072,34,-25,-1.927954,1.799099,4.857646,0.062605,-0.200328,132
4073,29,-67,-1.92476,1.841586,4.408528,0.512043,-0.333558,124
4074,17,-122,-1.919486,1.979692,2.891467,2.029631,-0.816324,105
4075,33,-37,-1.918882,1.807003,4.780259,0.140899,-0.214477,132
4076,10,-146,-1.912215,2.09627,1.801695,3.12013,-1.146742,95
4077,31,-54,-1.901924,1.823783,4.605585,0.317269,-0.266647,128
4078,28,-73,-1.899796,1.851209,4.302718,0.620349,-0.366908,125
4079,30,-61,-1.886003,1.832703,4.50961,0.414836,-0.297661,128
