id,v,Longitude,Latitude,rIn,EeVVib,EeVRot
427,5,-4.200000e+01,-7.921286e+01,1.846538e+00,1.408831e+00,4.235719e-01
428,4,-5.400000e+01,-7.918914e+01,1.871952e+00,1.134173e+00,7.006022e-01
429,3,-6.400000e+01,-7.910866e+01,1.900790e+00,8.559607e-01,9.868622e-01
430,6,-2.600000e+01,-7.910098e+01,1.823853e+00,1.679934e+00,1.636566e-01
431,1,-8.000000e+01,-7.910097e+01,1.976078e+00,2.888725e-01,1.554720e+00
432,0,-8.700000e+01,-7.906600e+01,2.037963e+00,0.000000e+00,1.847089e+00
433,5,-4.300000e+01,-7.901232e+01,1.846993e+00,1.408831e+00,4.436256e-01
434,6,-2.700000e+01,-7.897538e+01,1.824135e+00,1.679934e+00,1.762163e-01
435,4,-5.500000e+01,-7.893207e+01,1.872544e+00,1.134173e+00,7.263086e-01
436,2,-7.300000e+01,-7.891013e+01,1.934764e+00,5.741937e-01,1.288482e+00
437,6,-2.800000e+01,-7.884518e+01,1.824428e+00,1.679934e+00,1.892367e-01
438,5,-4.400000e+01,-7.880724e+01,1.847460e+00,1.408831e+00,4.641345e-01
439,3,-6.500000e+01,-7.880423e+01,1.901502e+00,8.559607e-01,1.017305e+00
440,1,-8.100000e+01,-7.871988e+01,1.977007e+00,2.888725e-01,1.592828e+00
441,6,-2.900000e+01,-7.871037e+01,1.824731e+00,1.679934e+00,2.027175e-01
442,4,-5.600000e+01,-7.867051e+01,1.873147e+00,1.134173e+00,7.524644e-01
443,0,-8.800000e+01,-7.865109e+01,2.039011e+00,0.000000e+00,1.888580e+00
444,5,-4.500000e+01,-7.859760e+01,1.847937e+00,1.408831e+00,4.850982e-01
445,6,-3.000000e+01,-7.857097e+01,1.825044e+00,1.679934e+00,2.166579e-01
446,2,-7.400000e+01,-7.856294e+01,1.935591e+00,5.741937e-01,1.323201e+00
447,3,-6.600000e+01,-7.849537e+01,1.902225e+00,8.559607e-01,1.048191e+00
448,6,-3.100000e+01,-7.842697e+01,1.825368e+00,1.679934e+00,2.310576e-01
449,4,-5.700000e+01,-7.840447e+01,1.873761e+00,1.134173e+00,7.790693e-01
450,5,-4.600000e+01,-7.838342e+01,1.848425e+00,1.408831e+00,5.065157e-01
451,1,-8.200000e+01,-7.833448e+01,1.977948e+00,2.888725e-01,1.631369e+00
452,6,-3.200000e+01,-7.827839e+01,1.825703e+00,1.679934e+00,2.459158e-01
453,0,-8.900000e+01,-7.823189e+01,2.040072e+00,0.000000e+00,1.930500e+00
454,2,-7.500000e+01,-7.821138e+01,1.936431e+00,5.741937e-01,1.358357e+00
455,3,-6.700000e+01,-7.818208e+01,1.902960e+00,8.559607e-01,1.079521e+00
456,5,-4.700000e+01,-7.816472e+01,1.848924e+00,1.408831e+00,5.283860e-01
457,4,-5.800000e+01,-7.813394e+01,1.874387e+00,1.134173e+00,8.061217e-01
458,6,-3.300000e+01,-7.812522e+01,1.826048e+00,1.679934e+00,2.612326e-01
459,7,-0.000000e+00,-7.806206e+01,1.805114e+00,1.947483e+00,0.000000e+00
460,7,-1.000000e+00,-7.805743e+01,1.805125e+00,1.947483e+00,4.628000e-04
461,7,-2.000000e+00,-7.804817e+01,1.805146e+00,1.947483e+00,1.388600e-03
462,7,-3.000000e+00,-7.803429e+01,1.805176e+00,1.947483e+00,2.776900e-03
463,7,-4.000000e+00,-7.801578e+01,1.805218e+00,1.947483e+00,4.628100e-03
464,7,-5.000000e+00,-7.799264e+01,1.805269e+00,1.947483e+00,6.942100e-03
465,6,-3.400000e+01,-7.796748e+01,1.826404e+00,1.679934e+00,2.770067e-01
466,7,-6.000000e+00,-7.796487e+01,1.805331e+00,1.947483e+00,9.718500e-03
467,1,-8.300000e+01,-7.794475e+01,1.978901e+00,2.888725e-01,1.670341e+00
468,5,-4.800000e+01,-7.794149e+01,1.849434e+00,1.408831e+00,5.507089e-01
469,7,-7.000000e+00,-7.793248e+01,1.805404e+00,1.947483e+00,1.295750e-02
470,7,-8.000000e+00,-7.789547e+01,1.805486e+00,1.947483e+00,1.665880e-02
471,3,-6.800000e+01,-7.786437e+01,1.903707e+00,8.559607e-01,1.111291e+00
472,4,-5.900000e+01,-7.785895e+01,1.875023e+00,1.134173e+00,8.336207e-01
473,2,-7.600000e+01,-7.785545e+01,1.937282e+00,5.741937e-01,1.393950e+00
474,7,-9.000000e+00,-7.785383e+01,1.805579e+00,1.947483e+00,2.082240e-02
475,0,-9.000000e+01,-7.780844e+01,2.041147e+00,0.000000e+00,1.972845e+00
476,7,-1.000000e+01,-7.780758e+01,1.805683e+00,1.947483e+00,2.544800e-02
477,6,-3.500000e+01,-7.780517e+01,1.826771e+00,1.679934e+00,2.932378e-01
478,7,-1.100000e+01,-7.775670e+01,1.805796e+00,1.947483e+00,3.053550e-02
479,5,-4.900000e+01,-7.771375e+01,1.849954e+00,1.408831e+00,5.734835e-01
480,7,-1.200000e+01,-7.770121e+01,1.805920e+00,1.947483e+00,3.608470e-02
481,7,-1.300000e+01,-7.764110e+01,1.806055e+00,1.947483e+00,4.209540e-02
482,6,-3.600000e+01,-7.763829e+01,1.827148e+00,1.679934e+00,3.099254e-01
483,4,-6.000000e+01,-7.757950e+01,1.875671e+00,1.134173e+00,8.615657e-01
484,7,-1.400000e+01,-7.757638e+01,1.806199e+00,1.947483e+00,4.856740e-02
485,1,-8.400000e+01,-7.755073e+01,1.979867e+00,2.888725e-01,1.709744e+00
486,3,-6.900000e+01,-7.754226e+01,1.904465e+00,8.559607e-01,1.143502e+00
487,7,-1.500000e+01,-7.750705e+01,1.806354e+00,1.947483e+00,5.550030e-02
488,2,-7.700000e+01,-7.749518e+01,1.938146e+00,5.741937e-01,1.429978e+00
489,5,-5.000000e+01,-7.748150e+01,1.850486e+00,1.408831e+00,5.967084e-01
490,6,-3.700000e+01,-7.746686e+01,1.827536e+00,1.679934e+00,3.270689e-01
491,7,-1.600000e+01,-7.743311e+01,1.806520e+00,1.947483e+00,6.289420e-02
492,0,-9.100000e+01,-7.738074e+01,2.042234e+00,0.000000e+00,2.015615e+00
493,7,-1.700000e+01,-7.735457e+01,1.806696e+00,1.947483e+00,7.074850e-02
494,4,-6.100000e+01,-7.729560e+01,1.876330e+00,1.134173e+00,8.899554e-01
495,6,-3.800000e+01,-7.729087e+01,1.827935e+00,1.679934e+00,3.446676e-01
496,7,-1.800000e+01,-7.727143e+01,1.806882e+00,1.947483e+00,7.906290e-02
497,5,-5.100000e+01,-7.724475e+01,1.851029e+00,1.408831e+00,6.203831e-01
498,3,-7.000000e+01,-7.721576e+01,1.905234e+00,8.559607e-01,1.176153e+00
499,7,-1.900000e+01,-7.718368e+01,1.807079e+00,1.947483e+00,8.783720e-02
500,1,-8.500000e+01,-7.715241e+01,1.980846e+00,2.888725e-01,1.749575e+00
501,2,-7.800000e+01,-7.713056e+01,1.939021e+00,5.741937e-01,1.466439e+00
502,6,-3.900000e+01,-7.711034e+01,1.828344e+00,1.679934e+00,3.627204e-01
503,7,-2.000000e+01,-7.709135e+01,1.807286e+00,1.947483e+00,9.707110e-02
504,4,-6.200000e+01,-7.700727e+01,1.877001e+00,1.134173e+00,9.187888e-01
505,5,-5.200000e+01,-7.700352e+01,1.851582e+00,1.408831e+00,6.445065e-01
506,7,-2.100000e+01,-7.699441e+01,1.807503e+00,1.947483e+00,1.067644e-01
507,0,-9.200000e+01,-7.694881e+01,2.043335e+00,0.000000e+00,2.058808e+00
508,6,-4.000000e+01,-7.692527e+01,1.828764e+00,1.679934e+00,3.812274e-01
509,7,-2.200000e+01,-7.689289e+01,1.807731e+00,1.947483e+00,1.169164e-01
510,3,-7.100000e+01,-7.688487e+01,1.906016e+00,8.559607e-01,1.209241e+00
511,7,-2.300000e+01,-7.678679e+01,1.807969e+00,1.947483e+00,1.275269e-01
512,2,-7.900000e+01,-7.676162e+01,1.939909e+00,5.741937e-01,1.503333e+00
513,5,-5.300000e+01,-7.675780e+01,1.852147e+00,1.408831e+00,6.690782e-01
514,1,-8.600000e+01,-7.674983e+01,1.981837e+00,2.888725e-01,1.789834e+00
515,6,-4.100000e+01,-7.673567e+01,1.829194e+00,1.679934e+00,4.001875e-01
516,4,-6.300000e+01,-7.671451e+01,1.877682e+00,1.134173e+00,9.480647e-01
517,7,-2.400000e+01,-7.667610e+01,1.808218e+00,1.947483e+00,1.385954e-01
518,7,-2.500000e+01,-7.656084e+01,1.808477e+00,1.947483e+00,1.501216e-01
519,3,-7.200000e+01,-7.654962e+01,1.906809e+00,8.559607e-01,1.242766e+00
520,6,-4.200000e+01,-7.654155e+01,1.829636e+00,1.679934e+00,4.195998e-01
521,0,-9.300000e+01,-7.651267e+01,2.044450e+00,0.000000e+00,2.102422e+00
522,5,-5.400000e+01,-7.650761e+01,1.852723e+00,1.408831e+00,6.940971e-01
523,7,-2.600000e+01,-7.644100e+01,1.808747e+00,1.947483e+00,1.621052e-01
524,4,-6.400000e+01,-7.641733e+01,1.878376e+00,1.134173e+00,9.777826e-01
525,2,-8.000000e+01,-7.638837e+01,1.940809e+00,5.741937e-01,1.540658e+00
526,1,-8.700000e+01,-7.634298e+01,1.982841e+00,2.888725e-01,1.830518e+00
527,6,-4.300000e+01,-7.634290e+01,1.830088e+00,1.679934e+00,4.394641e-01
528,7,-2.700000e+01,-7.631660e+01,1.809027e+00,1.947483e+00,1.745455e-01
529,5,-5.500000e+01,-7.625296e+01,1.853310e+00,1.408831e+00,7.195618e-01
530,3,-7.300000e+01,-7.621001e+01,1.907614e+00,8.559607e-01,1.276727e+00
531,7,-2.800000e+01,-7.618764e+01,1.809317e+00,1.947483e+00,1.874420e-01
532,6,-4.400000e+01,-7.613975e+01,1.830551e+00,1.679934e+00,4.597793e-01
533,4,-6.500000e+01,-7.611575e+01,1.879080e+00,1.134173e+00,1.007940e+00
534,0,-9.400000e+01,-7.607234e+01,2.045578e+00,0.000000e+00,2.146455e+00
535,7,-2.900000e+01,-7.605411e+01,1.809618e+00,1.947483e+00,2.007944e-01
536,2,-8.100000e+01,-7.601082e+01,1.941720e+00,5.741937e-01,1.578413e+00
537,5,-5.600000e+01,-7.599386e+01,1.853907e+00,1.408831e+00,7.454719e-01
538,6,-4.500000e+01,-7.593210e+01,1.831024e+00,1.679934e+00,4.805446e-01
539,1,-8.800000e+01,-7.593189e+01,1.983858e+00,2.888725e-01,1.871627e+00
540,7,-3.000000e+01,-7.591603e+01,1.809929e+00,1.947483e+00,2.146023e-01
541,3,-7.400000e+01,-7.586606e+01,1.908430e+00,8.559607e-01,1.311123e+00
542,4,-6.600000e+01,-7.580978e+01,1.879796e+00,1.134173e+00,1.038538e+00
543,7,-3.100000e+01,-7.577341e+01,1.810251e+00,1.947483e+00,2.288648e-01
544,5,-5.700000e+01,-7.573032e+01,1.854516e+00,1.408831e+00,7.718264e-01
545,6,-4.600000e+01,-7.571995e+01,1.831509e+00,1.679934e+00,5.017597e-01
546,2,-8.200000e+01,-7.562899e+01,1.942645e+00,5.741937e-01,1.616596e+00
547,0,-9.500000e+01,-7.562781e+01,2.046719e+00,0.000000e+00,2.190908e+00
548,7,-3.200000e+01,-7.562624e+01,1.810584e+00,1.947483e+00,2.435818e-01
549,3,-7.500000e+01,-7.551777e+01,1.909259e+00,8.559607e-01,1.345951e+00
550,1,-8.900000e+01,-7.551657e+01,1.984887e+00,2.888725e-01,1.913159e+00
551,6,-4.700000e+01,-7.550331e+01,1.832004e+00,1.679934e+00,5.234232e-01
552,4,-6.700000e+01,-7.549942e+01,1.880523e+00,1.134173e+00,1.069574e+00
553,7,-3.300000e+01,-7.547453e+01,1.810927e+00,1.947483e+00,2.587525e-01
554,5,-5.800000e+01,-7.546234e+01,1.855136e+00,1.408831e+00,7.986242e-01
555,8,-0.000000e+00,-7.542212e+01,1.791437e+00,2.211477e+00,0.000000e+00
556,8,-1.000000e+00,-7.541754e+01,1.791448e+00,2.211477e+00,4.585000e-04
557,8,-2.000000e+00,-7.540837e+01,1.791468e+00,2.211477e+00,1.375200e-03
558,8,-3.000000e+00,-7.539462e+01,1.791499e+00,2.211477e+00,2.750200e-03
559,8,-4.000000e+00,-7.537629e+01,1.791540e+00,2.211477e+00,4.583700e-03
560,8,-5.000000e+00,-7.535337e+01,1.791591e+00,2.211477e+00,6.875500e-03
561,8,-6.000000e+00,-7.532587e+01,1.791653e+00,2.211477e+00,9.625200e-03
562,7,-3.400000e+01,-7.531829e+01,1.811281e+00,1.947483e+00,2.743762e-01
563,8,-7.000000e+00,-7.529379e+01,1.791725e+00,2.211477e+00,1.283310e-02
564,6,-4.800000e+01,-7.528220e+01,1.832510e+00,1.679934e+00,5.455344e-01
565,8,-8.000000e+00,-7.525713e+01,1.791807e+00,2.211477e+00,1.649880e-02
566,2,-8.300000e+01,-7.524289e+01,1.943581e+00,5.741937e-01,1.655206e+00
567,8,-9.000000e+00,-7.521590e+01,1.791899e+00,2.211477e+00,2.062240e-02
568,5,-5.900000e+01,-7.518994e+01,1.855768e+00,1.408831e+00,8.258642e-01
569,4,-6.800000e+01,-7.518470e+01,1.881262e+00,1.134173e+00,1.101046e+00
570,0,-9.600000e+01,-7.517913e+01,2.047874e+00,0.000000e+00,2.235776e+00
571,8,-1.000000e+01,-7.517009e+01,1.792002e+00,2.211477e+00,2.520340e-02
572,3,-7.600000e+01,-7.516517e+01,1.910099e+00,8.559607e-01,1.381211e+00
573,7,-3.500000e+01,-7.515753e+01,1.811645e+00,1.947483e+00,2.904526e-01
574,8,-1.100000e+01,-7.511970e+01,1.792115e+00,2.211477e+00,3.024220e-02
575,1,-9.000000e+01,-7.509704e+01,1.985929e+00,2.888725e-01,1.955112e+00
576,8,-1.200000e+01,-7.506474e+01,1.792238e+00,2.211477e+00,3.573810e-02
577,6,-4.900000e+01,-7.505662e+01,1.833027e+00,1.679934e+00,5.680929e-01
578,8,-1.300000e+01,-7.500521e+01,1.792372e+00,2.211477e+00,4.169080e-02
579,7,-3.600000e+01,-7.499225e+01,1.812019e+00,1.947483e+00,3.069808e-01
580,8,-1.400000e+01,-7.494112e+01,1.792515e+00,2.211477e+00,4.810050e-02
581,5,-6.000000e+01,-7.491312e+01,1.856410e+00,1.408831e+00,8.535458e-01
582,8,-1.500000e+01,-7.487245e+01,1.792669e+00,2.211477e+00,5.496700e-02
583,4,-6.900000e+01,-7.486561e+01,1.882012e+00,1.134173e+00,1.132955e+00
584,2,-8.400000e+01,-7.485253e+01,1.944530e+00,5.741937e-01,1.694242e+00
585,6,-5.000000e+01,-7.482657e+01,1.833555e+00,1.679934e+00,5.910974e-01
586,7,-3.700000e+01,-7.482245e+01,1.812405e+00,1.947483e+00,3.239607e-01
587,3,-7.700000e+01,-7.480826e+01,1.910951e+00,8.559607e-01,1.416902e+00
588,8,-1.600000e+01,-7.479923e+01,1.792834e+00,2.211477e+00,6.228960e-02
589,0,-9.700000e+01,-7.472628e+01,2.049042e+00,0.000000e+00,2.281061e+00
590,8,-1.700000e+01,-7.472144e+01,1.793009e+00,2.211477e+00,7.006820e-02
591,1,-9.100000e+01,-7.467331e+01,1.986984e+00,2.888725e-01,1.997486e+00
592,7,-3.800000e+01,-7.464815e+01,1.812801e+00,1.947483e+00,3.413910e-01
593,8,-1.800000e+01,-7.463910e+01,1.793194e+00,2.211477e+00,7.830260e-02
594,5,-6.100000e+01,-7.463191e+01,1.857063e+00,1.408831e+00,8.816674e-01
595,6,-5.100000e+01,-7.459207e+01,1.834094e+00,1.679934e+00,6.145473e-01
596,8,-1.900000e+01,-7.455220e+01,1.793389e+00,2.211477e+00,8.699260e-02
597,4,-7.000000e+01,-7.454217e+01,1.882774e+00,1.134173e+00,1.165299e+00
598,7,-3.900000e+01,-7.446934e+01,1.813207e+00,1.947483e+00,3.592716e-01
599,8,-2.000000e+01,-7.446074e+01,1.793595e+00,2.211477e+00,9.613780e-02
600,2,-8.500000e+01,-7.445793e+01,1.945491e+00,5.741937e-01,1.733702e+00
601,3,-7.800000e+01,-7.444706e+01,1.911815e+00,8.559607e-01,1.453022e+00
602,8,-2.100000e+01,-7.436475e+01,1.793811e+00,2.211477e+00,1.057374e-01
603,6,-5.200000e+01,-7.435313e+01,1.834643e+00,1.679934e+00,6.384419e-01
604,5,-6.200000e+01,-7.434630e+01,1.857728e+00,1.408831e+00,9.102282e-01
605,7,-4.000000e+01,-7.428604e+01,1.813624e+00,1.947483e+00,3.776015e-01
606,0,-9.800000e+01,-7.426931e+01,2.050224e+00,0.000000e+00,2.326758e+00
607,8,-2.200000e+01,-7.426420e+01,1.794037e+00,2.211477e+00,1.157918e-01
608,1,-9.200000e+01,-7.424539e+01,1.988052e+00,2.888725e-01,2.040277e+00
609,4,-7.100000e+01,-7.421440e+01,1.883548e+00,1.134173e+00,1.198076e+00
610,8,-2.300000e+01,-7.415912e+01,1.794274e+00,2.211477e+00,1.263000e-01
611,6,-5.300000e+01,-7.410975e+01,1.835204e+00,1.679934e+00,6.627798e-01
612,7,-4.100000e+01,-7.409826e+01,1.814052e+00,1.947483e+00,3.963800e-01
613,3,-7.900000e+01,-7.408158e+01,1.912691e+00,8.559607e-01,1.489571e+00
614,2,-8.600000e+01,-7.405910e+01,1.946464e+00,5.741937e-01,1.773585e+00
615,5,-6.300000e+01,-7.405631e+01,1.858404e+00,1.408831e+00,9.392273e-01
616,8,-2.400000e+01,-7.404950e+01,1.794521e+00,2.211477e+00,1.372618e-01
617,8,-2.500000e+01,-7.393536e+01,1.794779e+00,2.211477e+00,1.486767e-01
618,7,-4.200000e+01,-7.390599e+01,1.814491e+00,1.947483e+00,4.156065e-01
